기관코드,전체기관명,최하위기관명
C407010,나사렛대학교 신문방송실 학보사,학보사
C407011,나사렛대학교 신문방송실 방송국,방송국
C407018,나사렛대학교 천안시국제화교육특구사업단,천안시국제화교육특구사업단
C407020,나사렛대학교 기획처 예산팀,예산팀
C407022,나사렛대학교 교무처 수업학적팀,수업학적팀
C407023,나사렛대학교 비서실 비서팀,비서팀
C407030,나사렛대학교 국제처,국제처
C407037,나사렛대학교 나사렛상담센터,나사렛상담센터
C407038,나사렛대학교 산학협력단 나누리요양보호사교육원,나누리요양보호사교육원
C407040,나사렛대학교 재활스포츠연구소,재활스포츠연구소
C407041,나사렛대학교 국제처 국제교류팀,국제교류팀
C407042,나사렛대학교 국제처 중국교류센터,중국교류센터
C407043,나사렛대학교 비서실 대외협력기금팀,대외협력기금팀
C407044,나사렛대학교 건설본부 건축팀,건축팀
C407045,나사렛대학교 산학협력단 나사렛언어청각센터,나사렛언어청각센터
C407046,나사렛대학교 산학협력단 플로리아나사렛,플로리아나사렛
C407047,나사렛대학교 재활복지특성화본부,재활복지특성화본부
C407048,나사렛대학교 기획처 전산정보센터,전산정보센터
C407049,나사렛대학교 교무처 교무팀,교무팀
C407050,나사렛대학교 교무처 교원양성지원센터,교원양성지원센터
C407051,나사렛대학교 입학학생처,입학학생처
C407052,나사렛대학교 사무처 시설관재팀,시설관재팀
C407053,나사렛대학교 도서관,도서관
C407054,나사렛대학교 일반대학원,일반대학원
C407055,나사렛대학교 특수대학원,특수대학원
C407056,나사렛대학교 교학팀,교학팀
C407057,나사렛대학교 교양교육원,교양교육원
C407058,나사렛대학교 방송컨텐츠학부,방송컨텐츠학부
C407059,나사렛대학교 재활연구소,재활연구소
C407060,나사렛대학교 음악학부,음악학부
C407061,나사렛대학교 캐릭터디자인학부,캐릭터디자인학부
C407062,나사렛대학교 방송컨텐츠학부 디지털컨텐츠학,디지털컨텐츠학
C407063,나사렛대학교 방송컨텐츠학부 방송미디어학,방송미디어학
C407064,나사렛대학교 음악학부 피아노,피아노
C407065,나사렛대학교 음악학부 관현악,관현악
C407066,나사렛대학교 음악학부 실용음악,실용음악
C407067,나사렛대학교 오웬스국제대학,오웬스국제대학
C407068,나사렛대학교 기독교학부,기독교학부
C407069,나사렛대학교 재활복지특성화본부 장애학생고등교육지원센터,장애학생고등교육지원센터
C407070,나사렛대학교 재활복지특성화본부 재활보조공학센터,재활보조공학센터
C407071,나사렛대학교 특수대학원 신학대학원,신학대학원
C407072,나사렛대학교 특수대학원 재활복지대학원,재활복지대학원
C407073,나사렛대학교 특수대학원 교육대학원,교육대학원
C407075,나사렛대학교 특수체육학과,특수체육학과
C407076,나사렛대학교 응급구조학과,응급구조학과
C407077,나사렛대학교 물리치료학과,물리치료학과
C407078,나사렛대학교 임상병리학과,임상병리학과
C407079,나사렛대학교 인간재활학과,인간재활학과
C407080,나사렛대학교 언어치료학과,언어치료학과
C407081,나사렛대학교 심리재활학과,심리재활학과
C407082,나사렛대학교 재활공학과,재활공학과
C407083,나사렛대학교 수화통역학과,수화통역학과
C407084,나사렛대학교 재활자립학과,재활자립학과
C407085,나사렛대학교 태권도학과,태권도학과
C407086,나사렛대학교 오웬스국제대학 오웬스국제학부,오웬스국제학부
C407087,나사렛대학교 오웬스국제대학 국제경영학,국제경영학
C407088,나사렛대학교 오웬스국제대학 호텔관광경영학,호텔관광경영학
C407089,나사렛대학교 플라워조경디자인학과,플라워조경디자인학과
C407090,나사렛대학교 멀티미디어학과,멀티미디어학과
C407091,나사렛대학교 정보통신학과,정보통신학과
C407092,나사렛대학교 기독교학부 신학,신학
C407093,나사렛대학교 기독교학부 기독교교육학,기독교교육학
C407094,나사렛대학교 기독교학부 음악목회학,음악목회학
C407095,나사렛대학교 캐릭터디자인학부 토이캐릭터디자인학,토이캐릭터디자인학
C407096,나사렛대학교 캐릭터디자인학부 유니버설캐릭터디자인학,유니버설캐릭터디자인학
C407097,나사렛대학교 일반대학원 신학과,신학과
C407098,나사렛대학교 일반대학원 재활학과,재활학과
C407099,나사렛대학교 자립통합학습생활관,자립통합학습생활관
C407100,나사렛대학교 입학학생처 입학지원팀,입학지원팀
C407101,나사렛대학교 입학학생처 취업지원팀,취업지원팀
C407102,나사렛대학교 입학학생처 입학사정관실,입학사정관실
C407103,나사렛대학교 입학학생처 학생지원팀,학생지원팀
C407104,나사렛대학교 입학학생처 예비군대대본부,예비군대대본부
C407105,나사렛대학교 국제처 국제어학원,국제어학원
C407106,나사렛대학교 오웬스국제대학 오웬스국제학부 국제경영학,국제경영학
C407107,나사렛대학교 오웬스국제대학 오웬스국제학부 호텔관광경영학,호텔관광경영학
C412001,인제대학교 대학,대학
C412002,인제대학교 본부,본부
C412003,인제대학교 대학본부,대학본부
C412004,인제대학교 부속기관,부속기관
C412005,인제대학교 부설연구기관,부설연구기관
C412006,인제대학교 부설기관,부설기관
C412007,인제대학교 대학본부 기획처,기획처
C412008,인제대학교 대학본부 교무처,교무처
C412009,인제대학교 대학본부 입학관리처,입학관리처
C412010,인제대학교 대학본부 학생복지처,학생복지처
C412011,인제대학교 대학본부 사무관리처,사무관리처
C412012,인제대학교 대학본부 연구혁신처,연구혁신처
C412013,인제대학교 대학본부 대외교류처,대외교류처
C412014,인제대학교 대학본부 인적자원개발처,인적자원개발처
C412015,인제대학교 대학원,대학원
C412016,인제대학교 대학 의과대학,의과대학
C412017,인제대학교 대학 의생명공학대학,의생명공학대학
C412018,인제대학교 대학 인문사회과학대학,인문사회과학대학
C412019,인제대학교 대학 자연과학대학,자연과학대학
C412020,인제대학교 대학 공과대학,공과대학
C412021,인제대학교 대학 디자인대학,디자인대학
C412022,인제대학교 대학 기초대학,기초대학
C412023,인제대학교 대학 독립학과,독립학과
C412024,인제대학교 부속기관 디지털정보원,디지털정보원
C412025,인제대학교 부속기관 백인제기념도서관,백인제기념도서관
C412026,인제대학교 부속기관 의학도서관,의학도서관
C412027,인제대학교 부속기관 인현재,인현재
C412028,인제대학교 부속기관 생활관,생활관
C412029,인제대학교 부속기관 인제대신문사,인제대신문사
C412030,인제대학교 부속기관 교육방송국,교육방송국
C412031,인제대학교 부속기관 의무실,의무실
C412032,인제대학교 부속기관 체육부,체육부
C412033,인제대학교 부속기관 외국어교육원,외국어교육원
C412034,인제대학교 부속기관 인제대학교박물관,인제대학교박물관
C412035,인제대학교 부속기관 한국어문화교육원,한국어문화교육원
C412036,인제대학교 부설기관 방사선안전관리실,방사선안전관리실
C412037,인제대학교 부설기관 대학출판부,대학출판부
C412038,인제대학교 부설기관 산업보건센터,산업보건센터
C412039,인제대학교 부설기관 김해발전전략연구원,김해발전전략연구원
C412040,인제대학교 부설기관 평생교육원,평생교육원
C412041,인제대학교 부설기관 산학기술연구원,산학기술연구원
C412042,인제대학교 부설기관 인제어린이집,인제어린이집
C412043,인제대학교 부설기관 중등교육연수원,중등교육연수원
C412044,인제대학교 부설기관 메스메티카기술교육센터,메스메티카기술교육센터
C412045,인제대학교 부설기관 Mecha-Know21사업단,Mecha-Know21사업단
C412046,인제대학교 부설기관 국제인력지원연구소,국제인력지원연구소
C412047,인제대학교 부설기관 바이오헬스소재연구센터,바이오헬스소재연구센터
C412048,인제대학교 부설기관 인제대김해창업보율센터,인제대김해창업보율센터
C412049,인제대학교 부설기관 약물유전체연구센터,약물유전체연구센터
C412050,인제대학교 부설기관 동물자원센터,동물자원센터
C412051,인제대학교 부설기관 대기환경정보연구센터,대기환경정보연구센터
C412052,인제대학교 부설기관 창의력교육센터,창의력교육센터
C412053,인제대학교 부설기관 방재연구센터,방재연구센터
C412054,인제대학교 부설기관 한시몽센터,한시몽센터
C412055,인제대학교 부설기관 바이러스질환연구센터,바이러스질환연구센터
C412056,인제대학교 부설기관 영재교육원,영재교육원
C412057,인제대학교 협력기관,협력기관
C412058,인제대학교 부설연구기관 가야문화연구소,가야문화연구소
C412059,인제대학교 부설연구기관 건설기술연구소,건설기술연구소
C412060,인제대학교 부설연구기관 고령자라이프디자인연구소,고령자라이프디자인연구소
C412061,인제대학교 부설연구기관 고안전차량핵심기술연구소,고안전차량핵심기술연구소
C412062,인제대학교 부설연구기관 기능성소재화학연구소,기능성소재화학연구소
C412063,인제대학교 부설연구기관 나노메뉴팩처링연구소,나노메뉴팩처링연구소
C412064,인제대학교 부설연구기관 낙동강유역환경연구센터,낙동강유역환경연구센터
C412065,인제대학교 부설연구기관 노인건강전략개발연구소,노인건강전략개발연구소
C412066,인제대학교 부설연구기관 뇌과학기술연구소,뇌과학기술연구소
